Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
45344,6,1730015926493139.0,416.25,2,0,156,0,90,66,78.0,12.0,0,0,0,0,374774.7747747748,4804.804804804805,208.125,208.125,416.25,0.0,416.25,416.25,0.0,416.25,416.25,0,0,0,0,0,1,0,0,0,32,0,4804.804804804805,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015926494861.0,0.0,1,0,54,0,54,54,54.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54.0,0.0,0.0,0,0,1,0,0,0,0,0,0,54.0,54.0,0,nan,nan,nan,nan,nan,nan,1,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015926495672.2,0.0,1,0,54,0,54,54,54.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54.0,0.0,0.0,0,0,1,0,0,0,0,0,0,54.0,54.0,0,nan,nan,nan,nan,nan,nan,1,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015926468462.2,30217828.5,13,13,4890,14233,1929,66,376.15384615384613,575.9408150888485,4876,66,1094.8461538461538,1770.8811733646937,632.8383258909554,0.8604192058340658,1162224.173076923,5767590.10608572,30000078.75,0.0,217139.5,18094.958333333332,24120.092236088785,84629.75,161.0,30184928.75,2515410.7291666665,8287062.237939483,30000417.0,184.0,6,9,0,0,424,392,0.4302096029170329,0.4302096029170329,66,4876,735.5,1364.9152481437757,1862993.6346153845,1,2,0,15,24,0,0,0,1.0,735.5,376.15384615384613,1094.8461538461538,nan,nan,nan,nan,nan,nan,13,4890,13,14233,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015956687381.2,400.5,2,0,132,0,66,66,66.0,0.0,0,0,0,0,329588.01498127345,4993.757802746567,200.25,200.25,400.5,0.0,400.5,400.5,0.0,400.5,400.5,0,0,0,0,0,0,0,0,0,32,0,4993.757802746567,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015975299824.5,475550.0,7,7,3544,5668,2186,66,506.2857142857143,716.714869443653,4598,66,809.7142857142857,1553.9358981342195,19371.254337083377,29.439596256965622,33967.857142857145,50160.25173646267,116476.25,0.0,340538.25,56756.375,56062.2453581638,116786.5,318.0,368190.75,61365.125,54868.55060899907,117388.25,311.5,3,3,0,0,232,200,14.719798128482811,14.719798128482811,66,4598,658.0,1219.5145404158634,1487215.7142857143,1,2,0,6,12,0,0,0,1.0,658.0,506.2857142857143,809.7142857142857,nan,nan,nan,nan,nan,nan,7,3544,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015975776726.8,712.25,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,311688.3116883117,4212.004212004212,237.41666666666666,181.233083501759,439.75,0.0,712.25,356.125,83.625,439.75,272.5,0,0,0,0,0,1,0,0,0,64,0,4212.004212004212,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015977778492.8,178780.0,7,10,2457,7246,834,54,351.0,342.0355035873991,4214,60,724.6,1242.9230225561034,54273.408658686654,95.0889361226088,10516.470588235294,16469.11285578212,45426.25,0.0,125765.25,20960.875,20607.947125416405,48152.75,366.75,145757.75,16195.305555555555,19139.13657955349,46038.75,158.25,3,5,0,0,160,192,39.15426781519186,55.93466830741694,54,4214,570.7647058823529,995.3486843615193,990719.0034602074,1,2,0,8,15,0,0,0,0.7,570.7647058823529,351.0,724.6,nan,nan,nan,nan,nan,nan,7,2457,10,7246,64240,65535,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015977957952.8,375.0,3,0,186,0,78,54,62.0,11.313708498984761,0,0,0,0,496000.0,8000.0,125.0,94.44332515676619,228.25,0.0,375.0,187.5,40.75,228.25,146.75,0,0,0,0,0,1,0,0,0,40,0,8000.0,0.0,54,78,62.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,62.0,62.0,0,nan,nan,nan,nan,nan,nan,3,186,0,0,501,0,0,54,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015978019337.0,91803.5,9,11,1658,7719,583,66,184.22222222222223,179.0982212069851,4162,66,701.7272727272727,1210.3122129816595,102142.0751932116,217.85661766708242,4590.175,8415.473896378327,23974.25,0.0,88795.0,11099.375,10716.2983617537,24479.25,156.25,71874.75,7187.475,10044.025771229632,24410.0,178.25,3,7,0,0,296,328,98.03547795018709,119.82113971689533,66,4162,468.85,941.4819315844569,886388.2275,1,2,0,10,18,0,0,0,0.8181818181818182,468.85,184.22222222222223,701.7272727272727,nan,nan,nan,nan,nan,nan,9,1658,11,7719,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015978112223.0,778.0,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,285347.04370179947,3856.041131105398,259.3333333333333,189.59840599423708,448.0,0.0,778.0,389.0,59.0,448.0,330.0,0,0,0,0,0,1,0,0,0,64,0,3856.041131105398,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015417534001.8,561170410.25,134,152,49739,33764,2842,66,371.1865671641791,823.3661448446101,6347,66,222.1315789473684,664.0456813333756,148.8015021369349,0.5096491097465166,1962134.3015734265,8918853.305424606,48800829.5,0.0,561170410.25,4219326.392857143,12715637.732867014,48861070.25,146.0,561153561.75,3716248.7533112583,12009556.87862579,48820660.0,141.0,34,104,0,0,4256,4864,0.238786645825291,0.2708624639212256,66,6347,291.96853146853147,746.6721664723793,557519.3241845565,1,0,0,138,285,0,0,0,0.881578947368421,291.96853146853147,371.1865671641791,222.1315789473684,nan,nan,nan,nan,nan,nan,134,49739,152,33764,4100,72,0,66,0,0,0,0,0,0,0,0,BENIGN
48834,6,1730015978705167.0,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,85,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015978705663.2,223555.5,2,0,132,0,66,66,66.0,0.0,0,0,0,0,590.4574031951797,8.946324290836056,111777.75,111777.75,223555.5,0.0,223555.5,223555.5,0.0,223555.5,223555.5,0,0,0,0,0,0,0,0,0,32,0,8.946324290836056,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,4100,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015975307950.8,7626053.25,15,16,4041,11593,849,54,269.4,307.5205792571721,4229,60,724.5625,1061.4648468478597,2050.077476183372,4.0650122656827765,246001.71774193548,837799.096024703,4049104.0,0.0,7626053.25,544718.0892857143,1179746.6492577048,4049104.0,245.25,3541106.5,236073.76666666666,676797.0588944879,2693405.5,332.25,5,8,0,0,300,332,1.9669414188787628,2.0980708468040135,54,4229,504.3225806451613,824.0297280534973,679024.9927159206,1,2,0,13,29,0,0,0,0.9375,504.3225806451613,269.4,724.5625,nan,nan,nan,nan,nan,nan,15,4041,16,11593,64240,65535,0,54,0,0,0,0,0,0,0,0,BENIGN
54972,6,1730015982972015.5,293.75,2,0,120,0,60,60,60.0,0.0,0,0,0,0,408510.6382978723,6808.510638297872,146.875,146.875,293.75,0.0,293.75,293.75,0.0,293.75,293.75,0,0,0,0,0,0,0,0,0,20,0,6808.510638297872,0.0,60,60,60.0,0.0,0.0,1,0,0,0,1,0,0,0,0,60.0,60.0,0,nan,nan,nan,nan,nan,nan,2,120,0,0,16385,0,0,60,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015994872833.5,157677.25,8,9,6284,5798,2922,66,785.5,1014.2398631487524,4596,66,644.2222222222222,1404.2634113281815,76624.87771698201,107.81517308299074,9275.132352941177,15563.247590623288,38830.75,0.0,114364.25,16337.75,18363.637964349935,40373.0,194.75,123643.0,15455.375,18442.42216755299,40138.0,299.0,4,3,0,0,264,264,50.736552039054466,57.07862104393627,66,4596,710.7058823529412,1238.1579184990371,1533035.0311418683,1,2,0,7,15,0,0,0,0.8888888888888888,710.7058823529412,785.5,644.2222222222222,nan,nan,nan,nan,nan,nan,8,6284,9,5798,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015995031519.5,670.25,3,0,222,0,90,66,74.0,11.313708498984761,0,0,0,0,331219.69414397614,4475.941812756435,223.41666666666666,171.46213543779538,416.75,0.0,670.25,335.125,81.625,416.75,253.5,0,0,0,0,0,1,0,0,0,64,0,4475.941812756435,0.0,66,90,74.0,11.313708498984761,128.0,1,0,0,1,2,0,0,0,0,74.0,74.0,0,nan,nan,nan,nan,nan,nan,3,222,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016014529309.5,1015130.25,9,8,6368,5734,2922,66,707.5555555555555,985.2609480754168,4598,66,716.75,1474.2366456915931,11921.622865637193,16.746619460901695,59713.544117647056,94398.11904715812,232496.5,0.0,969952.0,121244.0,121965.65904128506,281391.25,187.5,794438.75,113491.25,105526.77282499045,232879.0,175.0,4,3,0,0,296,232,8.865857361653838,7.880762099247856,66,4598,711.8823529411765,1239.6394106804248,1536705.8685121108,1,2,0,7,15,0,0,0,1.125,711.8823529411765,707.5555555555555,716.75,nan,nan,nan,nan,nan,nan,9,6368,8,5734,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016015545178.2,412.0,2,0,156,0,90,66,78.0,12.0,0,0,0,0,378640.77669902914,4854.368932038835,206.0,206.0,412.0,0.0,412.0,412.0,0.0,412.0,412.0,0,0,0,0,0,1,0,0,0,32,0,4854.368932038835,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016034432672.5,335583.25,9,7,4927,5668,2922,66,547.4444444444445,868.8551996878947,4598,66,809.7142857142857,1553.9358981342195,31571.8975842805,47.67818417635564,20973.953125,29433.42092097152,96922.0,0.0,238661.25,29832.65625,32302.423756038006,87927.25,195.0,296135.25,49355.875,45977.67293882751,136756.75,137.0,4,3,0,0,296,200,26.81897859920005,20.859205577155596,66,4598,662.1875,1223.9292370655053,1498002.77734375,1,2,0,7,14,0,0,0,1.2857142857142858,662.1875,547.4444444444445,809.7142857142857,nan,nan,nan,nan,nan,nan,9,4927,7,5668,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016034768994.0,231.75,2,0,156,0,90,66,78.0,12.0,0,0,0,0,673139.1585760518,8629.989212513485,115.875,115.875,231.75,0.0,231.75,231.75,0.0,231.75,231.75,0,0,0,0,0,1,0,0,0,32,0,8629.989212513485,0.0,66,90,78.0,12.0,144.0,1,0,0,1,1,0,0,0,0,78.0,78.0,0,nan,nan,nan,nan,nan,nan,2,156,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015709282371.0,331052244.75,32,39,14410,11169,2866,66,450.3125,823.5431241554688,1530,66,286.38461538461536,435.805156144679,77.26575006104078,0.2144676591865943,4662707.672535211,13592193.590731181,48350857.0,0.0,331052244.75,10679104.66935484,18953101.17594537,48364607.25,246.5,331048704.0,8711808.0,17611630.98046053,48365998.0,203.25,14,17,0,0,1000,1280,0.0966614801967749,0.1178061789898194,66,2866,360.2676056338028,645.4893537867325,416656.50585201354,1,2,0,31,69,0,0,0,0.8205128205128205,360.2676056338028,450.3125,286.38461538461536,nan,nan,nan,nan,nan,nan,32,14410,39,11169,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
36562,6,1730016040343928.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1011,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015425994789.5,621817543.75,31,38,2429,25390,201,66,78.35483870967742,34.070655605096334,2866,66,668.1578947368421,750.0417015184024,44.738203802085955,0.11096502614558147,9011848.460144928,17660612.343177207,45553770.5,0.0,621817543.75,20727251.458333332,21795071.55130089,45565689.0,179.5,621801414.75,16805443.641891893,21240445.80165254,45560615.25,180.75,5,20,0,0,960,1216,0.04985385232627573,0.06111117381930573,66,2866,403.17391304347825,629.6113352873892,396410.4335223693,1,0,0,25,68,0,0,0,0.8157894736842105,403.17391304347825,78.35483870967742,668.1578947368421,nan,nan,nan,nan,nan,nan,31,2429,38,25390,3828,1036,0,66,0,0,0,0,0,0,0,0,BENIGN
37908,6,1730016047827034.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1036,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015458761285.8,595699196.75,28,31,3476,3703,616,66,124.14285714285714,144.44022844012932,1000,66,119.45161290322581,169.11893862197795,12.051384388575642,0.0990432760727069,10096596.555084746,18638028.798520964,45555760.5,0.0,595699196.75,22062933.212962963,22263349.41993835,45567898.5,167.0,595685521.25,19856184.041666668,22133428.56982784,45572124.25,176.25,9,10,0,0,864,992,0.04700358864467446,0.05203968742803244,66,1000,121.67796610169492,157.90604808867172,24934.32002298191,1,0,0,19,58,0,0,0,0.9032258064516129,121.67796610169492,124.14285714285714,119.45161290322581,nan,nan,nan,nan,nan,nan,28,3476,31,3703,501,1023,0,66,0,0,0,0,0,0,0,0,BENIGN
38296,6,1730016054472058.0,717.75,3,0,210,0,78,66,70.0,5.656854249492381,0,0,0,0,292580.98223615467,4179.728317659353,239.25,177.33525218260093,424.0,0.0,717.75,358.875,65.125,424.0,293.75,0,0,0,0,0,0,0,0,0,76,0,4179.728317659353,0.0,66,78,70.0,5.656854249492381,32.0,1,0,0,0,2,0,0,0,0,70.0,70.0,0,nan,nan,nan,nan,nan,nan,3,210,0,0,1019,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015450570268.0,630027505.75,23,25,1810,2479,138,66,78.69565217391305,22.986640321506776,422,66,99.16,96.0302785583797,6.807639286945529,0.07618714986555965,13125573.036458334,19920059.539588924,48119697.25,0.0,593919313.0,26996332.40909091,21320028.68877193,48128173.75,255.25,630014278.0,26250594.916666668,21204221.820692968,48130310.5,209.0,6,5,0,0,736,768,0.036506342643914,0.03968080722164565,66,422,89.35416666666667,71.83821220380479,5160.728732638888,1,0,0,11,47,0,0,0,0.92,89.35416666666667,78.69565217391305,99.16,nan,nan,nan,nan,nan,nan,23,1810,25,2479,501,10,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016080598784.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015691808609.8,400067727.0,22,28,4359,13859,2028,66,198.13636363636363,418.9169255304299,2848,66,494.9642857142857,672.3189869050713,45.537289739944455,0.12497883889544532,8001354.54,17086355.56794179,45409916.25,0.0,360873578.0,17184456.095238097,21899050.946527623,45409916.25,344.25,400061590.25,14817095.935185185,20977007.87156512,45426916.0,164.5,7,14,0,0,712,872,0.05499068911399594,0.06998814978144938,66,2848,364.36,593.3404675226526,352052.91039999994,1,2,0,21,48,0,0,0,0.7857142857142857,364.36,198.13636363636363,494.9642857142857,nan,nan,nan,nan,nan,nan,22,4359,28,13859,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016091876910.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,424,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015691024522.2,401359964.25,42,53,23893,66532,2842,66,568.8809523809524,956.0401765412362,11650,66,1255.3207547169811,2106.0063051885127,225.29651199509243,0.236695257279887,4224841.728947368,13046769.111075813,49040841.75,0.0,401359964.25,9789267.420731707,18443719.2827716,49056391.0,145.25,401353259.75,7718331.918269231,16860704.945577115,49057165.25,173.5,13,31,0,0,1320,1704,0.10464421900795004,0.13205103827193695,66,11650,951.8421052631579,1730.5259457036357,2994720.0487534623,1,2,0,44,93,0,0,0,0.7924528301886793,951.8421052631579,568.8809523809524,1255.3207547169811,nan,nan,nan,nan,nan,nan,42,23893,53,66532,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
40732,6,1730016092385145.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,14,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016003396944.5,90152301.25,13,15,4293,2127,2123,66,330.2307692307692,567.6148685977619,369,66,141.8,111.19124665787922,71.21282442027514,0.3105855270666205,3219725.0446428573,11586049.624528151,45039875.25,0.0,45188528.5,3765710.7083333335,12444638.053073736,45039875.25,168.0,90137848.0,6438417.714285715,15743432.776435455,45055784.75,144.75,6,8,0,0,424,456,0.14420042328093097,0.16638510378568958,66,2123,229.28571428571428,406.25263578422806,165041.20408163266,1,2,0,14,26,0,0,0,0.8666666666666667,229.28571428571428,330.2307692307692,141.8,nan,nan,nan,nan,nan,nan,13,4293,15,2127,64240,43338,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016093550201.0,371.0,3,0,198,0,66,66,66.0,0.0,0,0,0,0,533692.7223719676,8086.253369272236,123.66666666666667,93.13304402245687,224.75,0.0,371.0,185.5,39.25,224.75,146.25,0,0,0,0,0,0,0,0,0,64,0,8086.253369272236,0.0,66,66,66.0,0.0,0.0,1,0,0,0,2,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,3,198,0,0,501,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016052702662.8,76560148.5,8,6,2659,1246,2125,66,332.375,677.8639128726355,684,66,207.66666666666666,226.07496298548605,51.005648193067444,0.18286275920689993,5468582.035714285,13612052.753487116,44959803.25,0.0,76560148.5,10937164.07142857,17631875.379642263,44959803.25,162.5,45062202.75,9012440.55,18000614.12130386,45013666.5,250.75,2,2,0,0,232,212,0.10449300526108567,0.07836975394581426,66,2125,278.92857142857144,536.9209125434868,288284.06632653053,1,2,0,4,12,0,0,0,1.3333333333333333,278.92857142857144,332.375,207.66666666666666,nan,nan,nan,nan,nan,nan,8,2659,6,1246,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016055580752.2,73684730.0,8,6,2689,1246,2155,66,336.125,687.7809312382832,684,66,207.66666666666666,226.07496298548605,53.40319493604713,0.1899986605094434,5263195.0,13345591.839981442,46149457.0,0.0,73684730.0,10526390.0,17347869.51872011,46149457.0,374.75,46253570.0,9250714.0,18478217.313625537,46207146.75,346.75,2,2,0,0,232,212,0.10857066314825338,0.08142799736119002,66,2155,281.07142857142856,544.2935741839685,296255.4948979593,1,2,0,4,12,0,0,0,1.3333333333333333,281.07142857142856,336.125,207.66666666666666,nan,nan,nan,nan,nan,nan,8,2689,6,1246,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016049872099.5,79394294.0,8,6,2649,1234,2115,66,331.125,674.5582698144024,684,66,205.66666666666666,227.26318565829257,48.90779682479449,0.1763350902773945,5671021.0,14200540.464605583,47749311.25,0.0,79394294.0,11342042.0,18414168.03325354,47749311.25,294.0,47854599.5,9570919.9,19114625.285430614,47800168.0,668.5,2,2,0,0,232,200,0.1007629087299397,0.07557218154745478,66,2115,277.35714285714283,534.7955025912585,286006.22959183675,1,2,0,4,12,0,0,0,1.3333333333333333,277.35714285714283,331.125,205.66666666666666,nan,nan,nan,nan,nan,nan,8,2649,6,1234,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
48514,6,1730016129282109.2,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1042,0,0,66,0,0,0,0,0,0,0,0,BENIGN
50172,6,1730016129283117.8,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1043,0,0,66,0,0,0,0,0,0,0,0,BENIGN
59512,6,1730016129283818.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,1042,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016005565599.5,124642201.5,15,13,5259,7831,1903,66,350.6,516.854821653689,6461,60,602.3846153846154,1693.369719204037,105.02060973305258,0.2246430154717702,4451507.196428572,12826010.765819427,45899266.25,0.0,92347890.0,6596277.857142857,15909851.739459401,45899266.25,155.5,124419441.0,10368286.75,18063856.025297504,46166450.25,292.0,7,5,0,0,488,392,0.12034447257416261,0.1042985428976076,60,6461,467.5,1220.7448107025248,1490217.892857143,0,2,1,12,26,0,0,0,1.1538461538461537,467.5,350.6,602.3846153846154,nan,nan,nan,nan,nan,nan,15,5259,13,7831,64240,65535,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015425993491.8,712305401.25,45,50,9472,4251,1678,66,210.48888888888888,405.02069204875727,140,66,85.02,27.532882159338133,19.265612721619103,0.133369759422416,7497951.592105263,16486464.42064438,45733872.75,0.0,712305401.25,16188759.119318182,21131715.256350752,45749961.25,256.5,712295337.0,14536639.530612245,20615008.393887375,45744529.0,197.5,17,16,0,0,1408,1636,0.06317514920009179,0.0701946102223242,66,1678,144.45263157894738,286.4047474033559,82027.67933518007,1,0,0,33,94,0,0,0,0.9,144.45263157894738,210.48888888888888,85.02,nan,nan,nan,nan,nan,nan,45,9472,50,4251,490,994,0,66,0,0,0,0,0,0,0,0,BENIGN
41444,6,1730016138309656.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,974,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730015450569901.0,687915002.0,19,22,1557,1685,295,66,81.94736842105263,51.48067975281245,185,66,76.5909090909091,27.295785706870063,4.712791537580104,0.05960038650240106,16778414.68292683,21372355.86922495,49060591.5,0.0,667647997.25,37091555.402777776,16852195.307803273,49069488.0,495.0,687906646.75,32757459.36904762,19214591.63888964,49071075.5,215.25,3,3,0,0,608,672,0.027619691305990738,0.03198069519641033,66,295,79.07317073170732,40.436273406678204,1635.0922070196311,1,0,0,6,40,0,0,0,0.8636363636363636,79.07317073170732,81.94736842105263,76.5909090909091,nan,nan,nan,nan,nan,nan,19,1557,22,1685,10031,296,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016138485471.0,226.25,2,0,132,0,66,66,66.0,0.0,0,0,0,0,583425.4143646408,8839.779005524862,113.125,113.125,226.25,0.0,226.25,226.25,0.0,226.25,226.25,0,0,0,0,0,0,0,0,0,32,0,8839.779005524862,0.0,66,66,66.0,0.0,0.0,1,0,0,0,1,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,2,132,0,0,10031,0,0,66,0,0,0,0,0,0,0,0,BENIGN
443,6,1730016138706462.5,0.0,1,0,66,0,66,66,66.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66.0,0.0,0.0,1,0,0,0,0,0,0,0,0,66.0,66.0,0,nan,nan,nan,nan,nan,nan,1,66,0,0,10031,0,0,66,0,0,0,0,0,0,0,0,BENIGN
